relationship_id,from_entity_id,to_entity_id,relationship_type,evidence,source,derivation_method,validation_status
REL-81B7D0EF154BDA9F,MSV1-3EC229F417A7D918,FAM-D00FFDE50DF72EA7,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-8BEA7DE429628767,MSV1-AD45D3C7399C6904,FAM-823C68BB09B41552,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-52A8E18659C15264,MSV1-9C619E732CA02419,FAM-37FB231AD86C9848,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-A91814410D540596,MSV1-2D9B5175727F4FE9,FAM-CE4E06D42B50442A,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-49911A6BBE5862BF,MSV1-3E1857E1BBBA51B2,FAM-8AE0E1EE1A3AFA06,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-AB44848A575E57B4,MSV1-7675AB3EF2F6DEC1,FAM-2A87CF8952093938,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-D8CEE29822D0076D,MSV1-10FA869FF83E88FD,FAM-42A9D4B744331DBD,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-6C71C0D187DAAD5E,MSV1-75DD8602D30782DC,FAM-C2A695184A2FF809,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-A3189C91E319CC88,MSV1-3B5556163F740642,FAM-24924CC7C6D33359,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-DC69579CD487A295,MSV1-B05A65E368267524,FAM-19FBDF358326B83D,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-195673F0BDE8D5C4,MSV1-D9B2E26055835E8A,FAM-0251AC877F7ED164,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-56FE1CDF4CBD8063,MSV1-19BA9090A24E998B,FAM-6BBF8F663765E511,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-068861AABC5D7231,MSV1-FAE27F6A2F4705C2,FAM-E268495BD9DA8228,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-E627923F502AF896,MSV1-D5B577FB9CB0C463,FAM-73E5FDBACA9BEC26,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-DA4AD1E817FAD083,MSV1-DEF4E71B30C98F66,FAM-A9B937FB82E48DF6,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-21C1354356518824,MSV1-66603CF00860CAB2,FAM-0AC3F27989A423BD,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-6FA959C440B7E409,MSV1-9B8DA5B6A46DBAC2,FAM-27863D133F1A098D,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-33B1381D08AF57F1,MSV1-159BC95389E53C6B,FAM-B4C148A6ADF8A6D0,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-57DA6153D5CE120C,MSV1-83BA474C11DFF96C,FAM-4D02F952050F4330,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-71DF299FB89BF80A,MSV1-8EBF621BD582EFC4,FAM-FA8DCE72E9FCA00C,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-D80B17F8A1BD2D42,MSV1-B695B684481EBCAF,FAM-7292DF3BA1DCA3A5,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-791F2BA5FC1302B1,MSV1-B773715C6690A7AA,FAM-8F7285995A9E4D7D,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-C8776B3F0E6E63EF,MSV1-C99015C989C4FA8B,FAM-EFC08AFF4B3B25CF,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-D5A7E96751201CAB,MSV1-8C9598EE79D6278D,FAM-810D8614267F3ABB,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-61A322FD042405B2,MSV1-B77C14573722AACF,FAM-4715B4CE2F49589E,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-4887F93BD9700BE0,MSV1-FD7771C888FC1AA3,FAM-E2B5E4256EDDB911,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-C30DE3B31630EF77,MSV1-F076463E6AE8EE45,FAM-A764DC39D3CEEFBA,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-50E49D630793E700,MSV1-8A4B49A9873F90E3,FAM-9D944F2479AEC9AF,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-51BCC3F5CBFF1641,MSV1-A754FB85B69F9CAA,FAM-CC2EFEB1D7CCBC83,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-CFA3DD9E20D0FFCF,MSV1-E62A447872A28A5E,FAM-53C3CF9337C0DFA9,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-29CDE65FC92C19A7,MSV1-20F628867D18D2E1,FAM-8A045BA0F15C2339,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-ECB721528966EE40,MSV1-1C13C448D37AB646,FAM-5F3D23D872B14ABC,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-25DC1D983F94439D,MSV1-B36F2190DD4524C9,FAM-CADF614B414D08C7,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-57C7064A33C006E3,MSV1-ECC7736F2CF8565B,FAM-D181BF41CF9730A8,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-1654DA9751E9C1B2,MSV1-A0F9A53FCF891ED1,FAM-EB7BA0199D7F56AF,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-2523E7AB109E0AEB,MSV1-48AEE2C488330BD3,FAM-76FAE23D62ED31DB,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-BC74FF16669478F9,MSV1-90829F0DE7E7C5A7,FAM-C2EEBE2DDBE3B589,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-D42CE209B63CD81A,MSV1-B6C9D21384FB9B9D,FAM-061711852B082590,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-FBAAE3AA2D3611B8,MSV1-39838E4D397C55C4,FAM-4652A94D78F68B3F,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-F7EEE07E86A018A2,MSV1-06891D1F51864CCC,FAM-61BD33CF03CC47C4,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-8D14C430550870B4,MSV1-0873640CE6CEACE8,FAM-EFC12F3211C17622,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-A2D7B9D32FA539B5,MSV1-FA55B97BEE380C22,FAM-7BD53E3BC01E9459,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-23D926AABA5A031A,MSV1-B0F0DF366C1A9032,FAM-05A704E43BC02528,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-E02C3907A1453228,MSV1-E32497AE7249940E,FAM-8DA13E0E1290CC24,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-8761D1B1290CA478,MSV1-FFBB911E345002C8,FAM-12F0E36C84C39230,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-89A9987E14000A35,MSV1-7BB5B1BF11618914,FAM-CF95E33A4029F8A5,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-5893BCDBD665E639,MSV1-0B85EA2946C4BF05,FAM-65B8FDC38701D121,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-7766519262DF8493,MSV1-CA44CFE9BAF2D612,FAM-0BC84E0AD0480DDC,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-C7065FCA12ADEBEF,MSV1-A745C49AB77678BF,FAM-DBB51F96581100F4,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-6DB7BEF1A64525DF,MSV1-D11D7D3855CB8FD2,FAM-193EDD34ABE89A83,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-E7099DC14DF5C584,MSV1-28F4605EBC0E0D0A,FAM-FAD2BFEB63685721,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-9F4B6B974A5C3738,MSV1-ABCFBA26F02D165E,FAM-248DAC4921E84BDF,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-593A02FF388DA924,MSV1-F21B60769F381E9C,FAM-162D624E7FB9A7FA,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-231E45BF9551538D,MSV1-8FE9773A4589FAD9,FAM-8E709E2954BE9575,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-8F1C91487AC17141,MSV1-1F79FC78195F2778,FAM-875A25CC13880025,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-38F306113D67E10D,MSV1-251D1E642CC7A0A3,FAM-DD8648061C59D632,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-E7C47232F8AF58E3,MSV1-E7A6E27E67BB727C,FAM-6659F0A9126844D6,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-9B93EBD3DDF068AA,MSV1-EE25B4D0B075C567,FAM-BDADCE2FF870B14F,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-140694CC97D49C75,MSV1-46E9DF98C8A4B67D,FAM-CAA4ED62E3016FA2,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-A1A3961D96191D82,MSV1-3D635F3D26FF87D8,FAM-EE3CEA30F26A7FFE,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-A87CE4A747425924,MSV1-1C9A85113CB59F55,FAM-3807FCFE0D2B0501,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-5B7093FF2F426D04,MSV1-BAFB37CD148082BE,FAM-86C5650FA91EB60A,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-67EA8AF8733B1B53,MSV1-428B1E16CBEF56CD,FAM-824A14CDE177CD17,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-5D7F2D8881CA4C34,MSV1-C7B2E76E69950D6F,FAM-3365896DBF1AC8E6,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-827C01408C533371,MSV1-530F773F5D8AFDBF,FAM-C18438014C57B98A,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-B08976F2D4570544,MSV1-1A9672832642E992,FAM-CC79D0C35B616B25,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-7304573B8E8AB1E9,MSV1-D27499FF5C227D18,FAM-053B8E3B3C6016D7,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-C48059ADA0FE5346,MSV1-C9D3BC8C807B731E,FAM-EF696FED6D5853C9,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-28CF3BF3AD8246E7,MSV1-B3455A39675CAF39,FAM-C3E69DD776A90D12,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-E8A33A07C34BF488,MSV1-09CFC2B2069902E0,FAM-BFBD5F154723500E,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-224FF1363ACC1CC0,MSV1-1E4E240749A4A383,FAM-D3C06E4ABAF7D412,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-97DAB24EE0E48BBC,MSV1-1415C2F8885D232C,FAM-BC0852CC3149DFBC,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-12BC45ECE53839F2,MSV1-7AB5039571E9E67A,FAM-7B7A6D65C1E9A68D,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-CAD926A1D5CF1C5E,MSV1-76F160023D7A3641,FAM-40A5673C04B01AB6,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-53722D71089A134D,MSV1-D8B34FA8094A385F,FAM-58990CAF2735AF9C,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-9240F7EC69F249CE,MSV1-65ECA17CF8E67C6F,FAM-EE53C590CB0D52E9,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-90A4FF3C80B41537,MSV1-C65418E40B14CE11,FAM-DF988BB03B301137,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-3E6DA47FD4DA49B4,MSV1-94F0970717B46F11,FAM-177CC2862B378CB8,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-7A114C85998D29B1,MSV1-F6F8AC49ACA06219,FAM-177CC2862B378CB8,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-AB1D933DE6B2B47E,MSV1-2068137B902E11C1,FAM-993920936C10AA9B,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-245F1F63F7D79EFC,MSV1-E5B122D66DE75EA9,FAM-29FBC52D869062B5,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-1E38F910EBAFC8AF,MSV1-D1825C1AD57932B1,FAM-86C1B8FAB3BCC1FB,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-E6C09ED73486EA5F,MSV1-18B88A285931D3D6,FAM-83F0EC7B1DB65B2E,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-9AECC26AB2297242,MSV1-16CC7A1E6268281D,FAM-B80AEAF36A3FBEC8,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-1CF9AD9F85E48C58,MSV1-1D4FFF4B92D4A97B,FAM-AD0D8367D266C8EE,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-F26C591549D75552,MSV1-CAD84A4DBC559E7B,FAM-AA90ED98A13F45F5,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-F80A09A76B61D219,MSV1-2A10780985FB406A,FAM-8141EFA8BB3C84CD,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-72ECC25D14E60A19,MSV1-6EC2103152DD6F3A,FAM-D1C3D544D024FAA7,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-72B096228F99A934,MSV1-94686A28D0F553BA,FAM-12865E6C6139232B,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-9AE12AC9976E2D9B,MSV1-BB731E253FA791FB,FAM-988616FF16A7363B,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-5AAE25C0E44D6D8C,MSV1-017CB0E7DAFB30F0,FAM-BEEAE3E0B06D0BA6,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-B49CE0A11BA184E5,MSV1-905207C327C91E5A,FAM-1497BFC116676832,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-FB08C3B868B4CA24,MSV1-604E6CB82224E8E6,FAM-C868330CAC61D98B,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-D72CB617F77A98F4,MSV1-2D689E7AC24B3E5F,FAM-71FD286DA1C51CF9,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-244CFFB8D7077FFB,MSV1-0D1CB5BAFB262040,FAM-723FC916DC53C374,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-F55C460F02532F3D,MSV1-22FE1B839A76F54B,FAM-D0A71278C6D3A336,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
