qco_id,is_number,product,order_name,notification_date,effective_date,mandatory_status,legal_basis,source,source_url,validation_status,last_verified
QCO-9059C3B3BFD2F977,IS 18244:2023,Sterilization of medical devices Guidance on the requirements for the validation and routine processing of ethylene oxide sterilization processes using parametric release,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-1334F58FBFDE1606,IS 18245:2023,Packaging for terminally sterilized medical devices Guidance on the application of ISO 11607-1 and ISO 11607- 2,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-52AEE6B259910BF6,IS/ISO/IEC 23736 (Part 3):2020,Information technology Digital publishing EPUB 3.0.1 Part 3: Content documents,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-5645B9716B676717,IS/IEC 60068 (Part 2/Sec 20):2021,Environmental testing Part 2 Tests Section 20 Tests Ta and Tb: Test methods for solderability and resistance to soldering heat of devices with leads,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-31E10F6B772BA57A,IS/IEC 60115 (Part 1):2020,Fixed resistors for use in electronic equipment Part 1 Generic specification,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-1646EFD0652DB4F8,IS/IEC 60695 (Part 2/Sec 10):2021,Fire hazard testing Part 2: Glowinghot-wire based test methods Section 10: Glow-wire apparatus and common test procedure,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-E60C86EC2D78134D,IS 8494:2023,MCPA TECHNICAL SPECIFICATION,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-FCDF36BE213D3C99,IS 12924:2023,BURA- Specification,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-0E73DA9B0B855487,IS 2032 (Part 19):2023,Graphical symbols used in electrotechnology: Part 19 electrical equipment in medical practice (First Revision),NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-6669710DED90B20A,IS 2848:2023,INDUSTRIAL PLATINUM RESISTANCE THERMOMETERS AND PLATINUM TEMPERATURE SENSORS,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-31129D89D9FB1C76,IS 7118:2023,Basic and Safety Principles for Man-Machine Interface Marking and Identification - Actuating Principles (First Revision),NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-97EBFA06E1C5F6D7,IS 8270 (Part 1):2023,PREPARATION OF DOCUMENTS USED IN ELECTROTECHNOLOGY - PART 1: RULES,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-0EC9318E92A6EFC4,IS 10069:2023,Hydraulic fluid power Positive-Displacement Pumps Motors and Integral Transmissions Methods of Testing and Presenting Basic Steady State Performance,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-1CE2BA44A0DB28EB,IS 3025 (Part 10):2023,Methods of Sampling and Test Physical and Chemical for Water and Wastewater Part 10 Turbidity Second Revision,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-4AD22FF148F3A4DD,IS 3438:2023,SILVERED GLASS MIRRORS FOR GENERAL PURPOSES - SPECIFICATION (Third revision),NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-9379A29C369EDAEA,IS 11990:2023,GAS WASHING BOTTLES - SPECIFICATION (First Revision),NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-4C2ADCFCE52EEC08,IS 17094 (Part 7):2023,Piston-Operated Volumetric Apparatus Part 7 Alternative measurement procedures for the determination of volume (First Revision),NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-ED719519760D32E5,IS 18219:2023,Borosilicate glass 3.3 - Properties,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-E2D874A65BA9EE6D,IS 18220:2023,Glass bottles Verticality Test method,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-B0ED062382E0E7DE,IS 18221:2023,"Fine ceramics (advanced ceramics, advanced technical ceramics) - Test method for linear thermal expansion of monolithic ceramics by push-rod technique",NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-104309D9C39E192E,IS 18222:2023,Glass - Resistance to attack by hydrochloric acid at 100 oC - Flame emission or flame atomic absorption spectrometric method,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-992629E03A183CCB,IS 18223:2023,Glass containers - Height and non-parallelism of finish with reference to container base - Test methods,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-5D6DAF900B1CAB68,IS 18235:2023,Laboratory glass and plastic ware - Volumetric instruments - Methods for testing of capacity and for use (First Revision),NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-734B373F80E581D8,IS 18236:2023,LABORATORY GLASSWARE - BOROSILICATE GLASS TUBING (First Revision),NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-FBFFD883B48C871C,IS 10908:2023,Flexible rubber tubing for liquefied petroleum gas - Specification (Second Revision),NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-112709BD4D409675,IS 6136:2023,BASIC REQUIREMENTS FOR CATHODE RAY TUBES first Revision,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-A8A9125BF2AA51BA,IS 12746 (Part 2):2023,Telecontrol equipment and systems Part 2: Operating conditions -Section 1: Power supply and electromagnetic compatibility,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-6587FE4554998960,IS 16593 (Part 2):2023,Arc Welding Equipment Part 2: Liquid Cooling Systems (First Revision),NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-71DB195AC469FA41,IS 16593 (Part 3):2023,Arc welding equipment Part 3: Arc striking and stabilizing devices (First Revision),NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-0D4426934888D22F,IS 16593 (Part 5):2023,Arc welding equipment Part 5: Wire feeders (First Revision),NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-8C738EF81F23BB16,IS 18058:2023,Guidelines for Supervisory Control and Data Acquisition (SCADA) System Displays,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-AA79FF4781508300,IS/ISO/IEC 23736 (Part 1):2020,Information technology Digital publishing EPUB 3.0.1 Part 1: Overview,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-7C04F71AF246F971,IS/ISO/IEC 23736 (Part 2):2020,Information technology Digital publishing EPUB 3.0.1 Part 2: Publications,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-4DDEC477F8C6E6B2,IS/ISO/IEC 23736 (Part 4):2020,Information technology Digital publishing EPUB 3.0.1 Part 4: Open container format,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-9A35793BD3A9AE27,IS/ISO/IEC 23736 (Part 5):2020,Information technology Digital publishing EPUB 3.0.1 Part 5: Media overlays,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-A61A2D9FB45E382D,IS/ISO/IEC 23736 (Part 6):2020,Information technology Digital publishing EPUB 3.0.1 Part 6: Canonical fragment identifiers,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-1DFD3CC5E326BBB6,IS/ISO/IEC 29140:2021,Information technology for learning education and training - Nomadicity and mobile technologies,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-D1C5CF18C0D49669,IS/IEC 60068 (Part 2/Sec 68):1994,Environmental testing Part 2: Tests Section 68 Test L: Dust and sand,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-875A7497DCA46134,IS/IEC 60695 (Part 2/Sec 11):2021,Fire Hazard Testing Part 2: Glowinghot-wire based test methods Section 11: Glow-wire flammability test method for end products GWEPT,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-6B7FE6CCD8B6C51B,IS/IEC 60695 (Part 2/Sec 12):2021,Fire Hazard Testing Part 2: Glowinghot-wire based test methods Section 12: Glow-wire flammability index GWFI Test method for materials,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-CE4B2E07546CE670,IS 443 (Part 2):2023,METHODS OF TEST FOR RUBBER AND PLASTICS TUBING HOSES AND HOSE ASSEMBLIES PART 2 RUBBER AND PLASTICS HOSES DETERMINATION OF VOLUMETRIC EXPANSION,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-DAC2AAB36A616E94,IS 443 (Part 3):2023,METHODS OF TEST FOR RUBBER AND PLASTICS TUBING HOSES AND HOSE ASSEMBLIES PART 3 RUBBER AND PLASTICS HOSES AND HOSE ASSEMBLIES HYDROSTATIC TESTING,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-86FDC841616FDDB6,IS/IEC 60297 (Part 3/Sec 105):2008,Mechanical structures for electronic equipment Part 3 Dimensions of mechanical structures of the 482 6 mm 19 in series Section 105: Dimensions and design aspects for 1U high chassis,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-761B05650EEACC75,IS/ISO/IEC 80079 (Part 20/Sec 1):2017,Explosive atmospheres - Part 20 Material characteristics for gas and vapour classification Section 1 Test methods and data,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-FCDD47DD04BC153C,IS 16593 (Part 8):2023,Arc welding equipment Part 8: Gas consoles for welding and plasma cutting systems (First Revision),NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-3F88C049DEA8FF10,IS 16502 (Part 1):2023,Safety of Machinery - ElectroSensitive Protective Equipment Part 1 General Requirements and Tests,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-81F33B2037CC5686,IS 16593 (Part 10):2023,Arc welding equipment Part 10: Electromagnetic compatibility EMC requirements (First Revision),NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-DDD77A0EA2B64939,IS/ISO 14033:2019,Environmental management Quantitative environmental information Guidelines and examples first revision,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-7BC8EE0258FE37D3,IS 3703:2023,Recommended practice for magnetic particle flaw detection Third Revision,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-386757AFB12CDEC0,IS 4254:2023,JAW CRUSHERS - GENERAL REQUIREMENTS ( Second Revision ),NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-C5B01E45D78CA3E5,IS 5502:2023,SMOOTH-WHEELED DIESEL ROAD ROLLER - GENERAL REQUIREMENTS Third Revision,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-5D617F8AEEB3BF44,IS 6426:2023,PILE DRIVING HAMMER SPECIFICATION First Revision of IS 6426,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-9DD5A41579E47FE5,IS 4910 (Part 8):2023,TYRE YARNS CORDS AND TYRE CORD FABRICS MADE FROM MAN-MADE FIBRES METHODS OF TESTS PART 8 THICKNESS,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-3C916306C67C7B11,IS 4910 (Part 10):2023,TYRE YARNS CORDS AND TYRE CORD FABRICS MADE FROM MAN-MADE FIBRES METHODS OF TEST PART 10 CREEP,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-9D6A73204661378C,IS 6001:2023,TEXTILES FLYER SPINDLES SPECIFICATION,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-0B41C0D439FFFCA2,IS 6427:2023,GLOSSARY OF TERMS RELATING TO PILE DRIVING EQUIPMENT (First Revision of IS 6427),NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-C59EBC388CFFB210,IS 6428:2023,PILE FRAME SPECIFICATION ( First Revision ),NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-CDAA9106A8EBCB89,IS 11518:2023,Method for determination of The Magnetization coercivity in hardmetals,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-BF9C6C2B9F13D6C6,IS 11780:2023,CODE FOR SELECTION AND TESTING OF ROTARY SCREW AIR COMPRESSOR OIL-FLOODED First Revision of IS 11780,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-FEA24643C56B3282,IS 12318:2023,TEXTILES PICKING CONE AND PICKING STUD FOR JUTE LOOMS SPECIFICATION,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-FD38E8D06A22556E,IS 12339:2023,TEXTILES CRANK SHAFT FOR JUTE LOOMS SPECIFICATION,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-83F4E448952327B2,IS 17454:2023,TEXTILES GENERAL REQUIREMENT FOR SANITARY NAPKIN VENDING MACHINE SPECIFICATION,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-74655EEFF3349912,IS 18224:2023,General standard for qualification and certification of welding inspection personnel,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-6A2E19BA6E4B9CCA,IS/ISO 20140 (Part 2):2018,Automation systems and integration Evaluating energy efficiency and other factors of manufacturing systems that influence the environment Part 2: Environmental performance evaluation process,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-29B0224B5AB311F5,IS/ISO 20140 (Part 3):2019,Automation systems and integration Evaluating energy efficiency and other factors of manufacturing systems that influence the environment Part 3: Environmental performance evaluation data aggregation process,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-4C52791FD8E9561E,IS 18121:2023,BIOFERTILIZER LIQUID BASED PHOSPHATE SOLUBILIZING FUNGAL INOCULANTS ASPERGILLUS AWAMORI SPECIFICATION,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-5B381CCD222DDD04,IS 18180 (Part 4):2023,Geometrical product specifications (GPS) - Basic concepts: Part 4 Geometrical characteristics for quantifying GPS deviations,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-65B8647BEEA75726,IS 18057 (Part 10):2023,Woodworking Machines Safety Part 10: Building Site Saws Contractor Saws,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-911A050A11E6F349,IS/ISO 20140 (Part 5):2017,Automation systems and integration Evaluating energy efficiency and other factors of manufacturing systems that influence the environment Part 5: Environmental performance evaluation data,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-D4A4DD9177750549,IS/ISO 20140 (Part 1):2019,Automation systems and integration Evaluating energy efficiency and other factors of manufacturing systems that influence the environment Part 1: Overview and general principles,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
