amendment_id,is_number,amendment_number,title,publication_date,effective_date,status,source,source_url,validation_status
AMD-4542A61048C0DAB0,IS/ISO 8178 (Part 1):2023,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NO_AMENDMENT_SOURCE_IN_V02_CORE,NOT_AVAILABLE,NEEDS_AUTHORITATIVE_ENRICHMENT
AMD-67BB77F953CB67F0,IS/ISO 8178 (Part 4):2020,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NO_AMENDMENT_SOURCE_IN_V02_CORE,NOT_AVAILABLE,NEEDS_AUTHORITATIVE_ENRICHMENT
AMD-9B9FD999674768E9,IS 9230:2023,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NO_AMENDMENT_SOURCE_IN_V02_CORE,NOT_AVAILABLE,NEEDS_AUTHORITATIVE_ENRICHMENT
AMD-AB7C5D34017C7F36,IS/ISO 11315 (Part 2):1997,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NO_AMENDMENT_SOURCE_IN_V02_CORE,NOT_AVAILABLE,NEEDS_AUTHORITATIVE_ENRICHMENT
AMD-D52793834549A36C,IS 802 (Part 4):2023,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NO_AMENDMENT_SOURCE_IN_V02_CORE,NOT_AVAILABLE,NEEDS_AUTHORITATIVE_ENRICHMENT
AMD-EA84A0DD94A62549,IS 2396:2023,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NO_AMENDMENT_SOURCE_IN_V02_CORE,NOT_AVAILABLE,NEEDS_AUTHORITATIVE_ENRICHMENT
AMD-CDA34324860711F3,IS 18109:2023,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NO_AMENDMENT_SOURCE_IN_V02_CORE,NOT_AVAILABLE,NEEDS_AUTHORITATIVE_ENRICHMENT
AMD-D2B0F93B84C308CC,IS 15575 (Part 2):2023,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NO_AMENDMENT_SOURCE_IN_V02_CORE,NOT_AVAILABLE,NEEDS_AUTHORITATIVE_ENRICHMENT
AMD-7EBFFD978D356101,IS 19019 (Part 1):2023,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NO_AMENDMENT_SOURCE_IN_V02_CORE,NOT_AVAILABLE,NEEDS_AUTHORITATIVE_ENRICHMENT
AMD-135BAC7A499C4C2E,IS 1110:2023,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NO_AMENDMENT_SOURCE_IN_V02_CORE,NOT_AVAILABLE,NEEDS_AUTHORITATIVE_ENRICHMENT
AMD-1962153925790D20,IS 11904:2023,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NO_AMENDMENT_SOURCE_IN_V02_CORE,NOT_AVAILABLE,NEEDS_AUTHORITATIVE_ENRICHMENT
AMD-AC56D98F85A7CA1B,IS 8189:2023,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NO_AMENDMENT_SOURCE_IN_V02_CORE,NOT_AVAILABLE,NEEDS_AUTHORITATIVE_ENRICHMENT
AMD-465A559304656B24,IS 12150:2023,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NO_AMENDMENT_SOURCE_IN_V02_CORE,NOT_AVAILABLE,NEEDS_AUTHORITATIVE_ENRICHMENT
AMD-93B02EB3DD1DAFCC,IS 7168:2023,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NO_AMENDMENT_SOURCE_IN_V02_CORE,NOT_AVAILABLE,NEEDS_AUTHORITATIVE_ENRICHMENT
AMD-110687FC6F827A7A,IS 9359:2023,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NO_AMENDMENT_SOURCE_IN_V02_CORE,NOT_AVAILABLE,NEEDS_AUTHORITATIVE_ENRICHMENT
AMD-76E94FFA476B7096,IS 18107:2023,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NO_AMENDMENT_SOURCE_IN_V02_CORE,NOT_AVAILABLE,NEEDS_AUTHORITATIVE_ENRICHMENT
AMD-9A321D94B3A132A2,IS 18108:2023,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NO_AMENDMENT_SOURCE_IN_V02_CORE,NOT_AVAILABLE,NEEDS_AUTHORITATIVE_ENRICHMENT
AMD-64BDEAF02EA8EBC2,IS 18110:2023,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NO_AMENDMENT_SOURCE_IN_V02_CORE,NOT_AVAILABLE,NEEDS_AUTHORITATIVE_ENRICHMENT
AMD-E6355DE5ADB2DA69,IS 3442:2023,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NO_AMENDMENT_SOURCE_IN_V02_CORE,NOT_AVAILABLE,NEEDS_AUTHORITATIVE_ENRICHMENT
AMD-A54AB01101D8F32E,IS 17932 (Part 1):2023,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NO_AMENDMENT_SOURCE_IN_V02_CORE,NOT_AVAILABLE,NEEDS_AUTHORITATIVE_ENRICHMENT
AMD-88DB09ABF446F32B,IS 18067:2023,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NO_AMENDMENT_SOURCE_IN_V02_CORE,NOT_AVAILABLE,NEEDS_AUTHORITATIVE_ENRICHMENT
AMD-CA46C2385C1624BF,IS 18111:2023,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NO_AMENDMENT_SOURCE_IN_V02_CORE,NOT_AVAILABLE,NEEDS_AUTHORITATIVE_ENRICHMENT
AMD-B3763239AEDD632D,IS/ISO/TR 23244:2020,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NO_AMENDMENT_SOURCE_IN_V02_CORE,NOT_AVAILABLE,NEEDS_AUTHORITATIVE_ENRICHMENT
AMD-B1BD51FFCD1F25B9,IS/ISO/IEC 23761:2021,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NO_AMENDMENT_SOURCE_IN_V02_CORE,NOT_AVAILABLE,NEEDS_AUTHORITATIVE_ENRICHMENT
AMD-F2C61073508AB662,IS/ISO/IEC/TR 24372:2021,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NO_AMENDMENT_SOURCE_IN_V02_CORE,NOT_AVAILABLE,NEEDS_AUTHORITATIVE_ENRICHMENT
AMD-C3FB541EF61CC7E3,IS/ISO/IEC 27036 (Part 1):2021,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NO_AMENDMENT_SOURCE_IN_V02_CORE,NOT_AVAILABLE,NEEDS_AUTHORITATIVE_ENRICHMENT
AMD-A1799D8EC7B4EF4B,IS/ISO/IEC 40180:2017,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NO_AMENDMENT_SOURCE_IN_V02_CORE,NOT_AVAILABLE,NEEDS_AUTHORITATIVE_ENRICHMENT
AMD-13F962881165CDC6,IS/IEC 60368 (Part 2/Sec 1):1988,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NO_AMENDMENT_SOURCE_IN_V02_CORE,NOT_AVAILABLE,NEEDS_AUTHORITATIVE_ENRICHMENT
AMD-8A887FB4E8C6CAF9,IS/IEC 60368 (Part 2/Sec 2):1996,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NO_AMENDMENT_SOURCE_IN_V02_CORE,NOT_AVAILABLE,NEEDS_AUTHORITATIVE_ENRICHMENT
AMD-07912E7E36BC2D88,IS/IEC 61968 (Part 1):2020,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NO_AMENDMENT_SOURCE_IN_V02_CORE,NOT_AVAILABLE,NEEDS_AUTHORITATIVE_ENRICHMENT
AMD-83125FEB50AFE6C9,IS 9234 (Part 3):2023,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NO_AMENDMENT_SOURCE_IN_V02_CORE,NOT_AVAILABLE,NEEDS_AUTHORITATIVE_ENRICHMENT
AMD-07DFFFF150BADEB9,IS 9478:2023,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NO_AMENDMENT_SOURCE_IN_V02_CORE,NOT_AVAILABLE,NEEDS_AUTHORITATIVE_ENRICHMENT
AMD-921D501B0B7D0544,IS 9532:2023,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NO_AMENDMENT_SOURCE_IN_V02_CORE,NOT_AVAILABLE,NEEDS_AUTHORITATIVE_ENRICHMENT
AMD-F63CDED396BC9401,IS/ISO 11315 (Part 1):1997,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NO_AMENDMENT_SOURCE_IN_V02_CORE,NOT_AVAILABLE,NEEDS_AUTHORITATIVE_ENRICHMENT
AMD-DA6BB5ABA66269F7,IS 15596 (Part 3):2023,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NO_AMENDMENT_SOURCE_IN_V02_CORE,NOT_AVAILABLE,NEEDS_AUTHORITATIVE_ENRICHMENT
AMD-B44FF90D4E3F62FD,IS 18125 (Part 1):2023,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NO_AMENDMENT_SOURCE_IN_V02_CORE,NOT_AVAILABLE,NEEDS_AUTHORITATIVE_ENRICHMENT
AMD-DDAB651BFC4B46D9,IS 16412:2023,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NO_AMENDMENT_SOURCE_IN_V02_CORE,NOT_AVAILABLE,NEEDS_AUTHORITATIVE_ENRICHMENT
AMD-71636F41AE291084,IS 1716:2023,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NO_AMENDMENT_SOURCE_IN_V02_CORE,NOT_AVAILABLE,NEEDS_AUTHORITATIVE_ENRICHMENT
AMD-D260D4897B8D20C4,IS 18149:2023,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NO_AMENDMENT_SOURCE_IN_V02_CORE,NOT_AVAILABLE,NEEDS_AUTHORITATIVE_ENRICHMENT
AMD-F555EF55D2A291AD,IS 8286:2023,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NO_AMENDMENT_SOURCE_IN_V02_CORE,NOT_AVAILABLE,NEEDS_AUTHORITATIVE_ENRICHMENT
AMD-1E9D60712056688C,IS 5550:2023,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NO_AMENDMENT_SOURCE_IN_V02_CORE,NOT_AVAILABLE,NEEDS_AUTHORITATIVE_ENRICHMENT
AMD-1EFCB507C07A15BD,IS 7016 (Part 11):2023,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NO_AMENDMENT_SOURCE_IN_V02_CORE,NOT_AVAILABLE,NEEDS_AUTHORITATIVE_ENRICHMENT
AMD-F2513A4648FF7216,IS 7016 (Part 8):2023,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NO_AMENDMENT_SOURCE_IN_V02_CORE,NOT_AVAILABLE,NEEDS_AUTHORITATIVE_ENRICHMENT
AMD-FAE3CE0538942F09,IS 2447:2023,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NO_AMENDMENT_SOURCE_IN_V02_CORE,NOT_AVAILABLE,NEEDS_AUTHORITATIVE_ENRICHMENT
AMD-DBA3EF4003476049,IS 4883:2023,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NO_AMENDMENT_SOURCE_IN_V02_CORE,NOT_AVAILABLE,NEEDS_AUTHORITATIVE_ENRICHMENT
AMD-34A819840AE01E8D,IS 9617:2023,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NO_AMENDMENT_SOURCE_IN_V02_CORE,NOT_AVAILABLE,NEEDS_AUTHORITATIVE_ENRICHMENT
AMD-6B891B2669F91E41,IS 18130:2023,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NO_AMENDMENT_SOURCE_IN_V02_CORE,NOT_AVAILABLE,NEEDS_AUTHORITATIVE_ENRICHMENT
AMD-A7E368B29635E112,IS 19008:2023,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NO_AMENDMENT_SOURCE_IN_V02_CORE,NOT_AVAILABLE,NEEDS_AUTHORITATIVE_ENRICHMENT
AMD-BC54FBE9457E351F,IS 2322:2023,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NO_AMENDMENT_SOURCE_IN_V02_CORE,NOT_AVAILABLE,NEEDS_AUTHORITATIVE_ENRICHMENT
AMD-5D771953855239EA,IS 3810 (Part 3):2023,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NO_AMENDMENT_SOURCE_IN_V02_CORE,NOT_AVAILABLE,NEEDS_AUTHORITATIVE_ENRICHMENT
AMD-226A5D82FF95B491,IS 7016 (Part 3/Sec 2):2023,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NO_AMENDMENT_SOURCE_IN_V02_CORE,NOT_AVAILABLE,NEEDS_AUTHORITATIVE_ENRICHMENT
AMD-22711CAA611E0899,IS 10645 (Part 7):2023,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NO_AMENDMENT_SOURCE_IN_V02_CORE,NOT_AVAILABLE,NEEDS_AUTHORITATIVE_ENRICHMENT
AMD-E9781CE8A1FCB9D2,IS 10645 (Part 8):2023,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NO_AMENDMENT_SOURCE_IN_V02_CORE,NOT_AVAILABLE,NEEDS_AUTHORITATIVE_ENRICHMENT
AMD-9743C506D88C8423,IS 11602:2023,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NO_AMENDMENT_SOURCE_IN_V02_CORE,NOT_AVAILABLE,NEEDS_AUTHORITATIVE_ENRICHMENT
AMD-387FAAEBCDE33490,IS 11659:2023,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NO_AMENDMENT_SOURCE_IN_V02_CORE,NOT_AVAILABLE,NEEDS_AUTHORITATIVE_ENRICHMENT
AMD-AC3DEBCB5F54C8C0,IS 13810:2023,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NO_AMENDMENT_SOURCE_IN_V02_CORE,NOT_AVAILABLE,NEEDS_AUTHORITATIVE_ENRICHMENT
AMD-5B3914F0F4642BA1,IS 15134:2023,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NO_AMENDMENT_SOURCE_IN_V02_CORE,NOT_AVAILABLE,NEEDS_AUTHORITATIVE_ENRICHMENT
AMD-2628D8579DC99D96,IS 16150 (Part 5):2023,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NO_AMENDMENT_SOURCE_IN_V02_CORE,NOT_AVAILABLE,NEEDS_AUTHORITATIVE_ENRICHMENT
AMD-6621D318E23B449C,IS/ISO/TR 32220:2021,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NO_AMENDMENT_SOURCE_IN_V02_CORE,NOT_AVAILABLE,NEEDS_AUTHORITATIVE_ENRICHMENT
AMD-FD46D9CFBE36510D,IS 7376:2023,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NO_AMENDMENT_SOURCE_IN_V02_CORE,NOT_AVAILABLE,NEEDS_AUTHORITATIVE_ENRICHMENT
AMD-6A762B127EEFC71B,IS/ISO 12097 (Part 1):2002,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NO_AMENDMENT_SOURCE_IN_V02_CORE,NOT_AVAILABLE,NEEDS_AUTHORITATIVE_ENRICHMENT
AMD-53439335D0664E28,IS 16183 (Part 1):2023,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NO_AMENDMENT_SOURCE_IN_V02_CORE,NOT_AVAILABLE,NEEDS_AUTHORITATIVE_ENRICHMENT
AMD-EE7E80F0F09ABBD1,IS 18075 (Part 1):2023,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NO_AMENDMENT_SOURCE_IN_V02_CORE,NOT_AVAILABLE,NEEDS_AUTHORITATIVE_ENRICHMENT
AMD-B3C3607BF576CA76,IS 18075 (Part 3):2023,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NO_AMENDMENT_SOURCE_IN_V02_CORE,NOT_AVAILABLE,NEEDS_AUTHORITATIVE_ENRICHMENT
AMD-23103317EBF467B2,IS 18115:2023,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NO_AMENDMENT_SOURCE_IN_V02_CORE,NOT_AVAILABLE,NEEDS_AUTHORITATIVE_ENRICHMENT
AMD-86B2B161BE039F95,IS 18152:2023,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NO_AMENDMENT_SOURCE_IN_V02_CORE,NOT_AVAILABLE,NEEDS_AUTHORITATIVE_ENRICHMENT
AMD-EE59B792941BE927,IS 17796:2023,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NO_AMENDMENT_SOURCE_IN_V02_CORE,NOT_AVAILABLE,NEEDS_AUTHORITATIVE_ENRICHMENT
AMD-AC383E432EFE115B,IS/ISO 14024:2018,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NO_AMENDMENT_SOURCE_IN_V02_CORE,NOT_AVAILABLE,NEEDS_AUTHORITATIVE_ENRICHMENT
AMD-003C64B377350C94,IS/ISO/IEC 24668:2022,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NO_AMENDMENT_SOURCE_IN_V02_CORE,NOT_AVAILABLE,NEEDS_AUTHORITATIVE_ENRICHMENT
AMD-32A91D7718687929,IS 10645 (Part 5):2023,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NO_AMENDMENT_SOURCE_IN_V02_CORE,NOT_AVAILABLE,NEEDS_AUTHORITATIVE_ENRICHMENT
AMD-CDADA4A79DFBC5E5,IS 10645 (Part 6):2023,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NO_AMENDMENT_SOURCE_IN_V02_CORE,NOT_AVAILABLE,NEEDS_AUTHORITATIVE_ENRICHMENT
AMD-4904CF29ADB648C6,IS/ISO/IEC 11770 (Part 3):2021,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NO_AMENDMENT_SOURCE_IN_V02_CORE,NOT_AVAILABLE,NEEDS_AUTHORITATIVE_ENRICHMENT
AMD-E512D69400FA6040,IS/ISO/IEC 11770 (Part 7):2021,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NO_AMENDMENT_SOURCE_IN_V02_CORE,NOT_AVAILABLE,NEEDS_AUTHORITATIVE_ENRICHMENT
AMD-FFB616F56007FB79,IS/ISO 14015:2022,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NO_AMENDMENT_SOURCE_IN_V02_CORE,NOT_AVAILABLE,NEEDS_AUTHORITATIVE_ENRICHMENT
AMD-16D42E7D6A98D369,IS/ISO 14050:2020,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NO_AMENDMENT_SOURCE_IN_V02_CORE,NOT_AVAILABLE,NEEDS_AUTHORITATIVE_ENRICHMENT
AMD-C89C4D6A0456B624,IS 17859 (Part 5):2023,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NO_AMENDMENT_SOURCE_IN_V02_CORE,NOT_AVAILABLE,NEEDS_AUTHORITATIVE_ENRICHMENT
AMD-8829B41FC3082E92,IS 17986 (Part 4):2023,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NO_AMENDMENT_SOURCE_IN_V02_CORE,NOT_AVAILABLE,NEEDS_AUTHORITATIVE_ENRICHMENT
AMD-551F0B36BCE29821,IS/ISO/IEC 18014 (Part 2):2021,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NO_AMENDMENT_SOURCE_IN_V02_CORE,NOT_AVAILABLE,NEEDS_AUTHORITATIVE_ENRICHMENT
AMD-31F6498A80C3B002,IS 18073:2023,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NO_AMENDMENT_SOURCE_IN_V02_CORE,NOT_AVAILABLE,NEEDS_AUTHORITATIVE_ENRICHMENT
AMD-998267B887DA0442,IS 18075 (Part 2):2023,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NO_AMENDMENT_SOURCE_IN_V02_CORE,NOT_AVAILABLE,NEEDS_AUTHORITATIVE_ENRICHMENT
AMD-C6BB8DAB3D98B45C,IS 18101:2023,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NO_AMENDMENT_SOURCE_IN_V02_CORE,NOT_AVAILABLE,NEEDS_AUTHORITATIVE_ENRICHMENT
AMD-D4E79A56033FFF1C,IS 18116:2023,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NO_AMENDMENT_SOURCE_IN_V02_CORE,NOT_AVAILABLE,NEEDS_AUTHORITATIVE_ENRICHMENT
AMD-A990A907F153908D,IS 1796:2023,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NO_AMENDMENT_SOURCE_IN_V02_CORE,NOT_AVAILABLE,NEEDS_AUTHORITATIVE_ENRICHMENT
AMD-B77E41EE7144F4C9,IS 15596 (Part 4):2023,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NO_AMENDMENT_SOURCE_IN_V02_CORE,NOT_AVAILABLE,NEEDS_AUTHORITATIVE_ENRICHMENT
AMD-47D79C4FA76A7945,IS/ISO 14046:2014,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NO_AMENDMENT_SOURCE_IN_V02_CORE,NOT_AVAILABLE,NEEDS_AUTHORITATIVE_ENRICHMENT
AMD-20F9FE787C602354,IS/ISO/TR 14047:2012,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NO_AMENDMENT_SOURCE_IN_V02_CORE,NOT_AVAILABLE,NEEDS_AUTHORITATIVE_ENRICHMENT
AMD-5B376AEECB31A296,IS/ISO/TR 14049:2012,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NO_AMENDMENT_SOURCE_IN_V02_CORE,NOT_AVAILABLE,NEEDS_AUTHORITATIVE_ENRICHMENT
AMD-6F8AAEE58DA2D9E2,IS/ISO/TR 14055 (Part 2):2022,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NO_AMENDMENT_SOURCE_IN_V02_CORE,NOT_AVAILABLE,NEEDS_AUTHORITATIVE_ENRICHMENT
AMD-B12DCE49B8ACB530,IS/ISO 1039:1995,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NO_AMENDMENT_SOURCE_IN_V02_CORE,NOT_AVAILABLE,NEEDS_AUTHORITATIVE_ENRICHMENT
AMD-69113BFBEC753928,IS 3803 (Part 1):2023,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NO_AMENDMENT_SOURCE_IN_V02_CORE,NOT_AVAILABLE,NEEDS_AUTHORITATIVE_ENRICHMENT
AMD-D96A4B63A496A842,IS 3803 (Part 2):2022,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NO_AMENDMENT_SOURCE_IN_V02_CORE,NOT_AVAILABLE,NEEDS_AUTHORITATIVE_ENRICHMENT
