reference_id,from_standard_id,to_standard_id,relationship_type,evidence,source,validation_status
REF-82E47F280061F9AA,MSV1-9123A1D9651CF79C,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-D1027183EF3CCD21,MSV1-EA937B05AD00F626,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-51D6236583FD40FF,MSV1-9D51E73BEA592EAC,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-11C9085FA93F2D41,MSV1-D6B0F5D0A2DFB897,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-E6D0EF7E16F8DD5A,MSV1-B7E26215DC97929B,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-796F5587B7A37BF8,MSV1-B0FABFEF295DFE6E,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-0F88AC70D847C9BF,MSV1-DFEE798F2B34E9B4,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-985245FB0E891FDD,MSV1-79550C7113645991,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-2D2E5B23EB3EBEC5,MSV1-FDE58ABF432CB7A8,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-EA3C34C2FDBA27E3,MSV1-5D7C44DAB7E50DE4,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-F92AF61490084176,MSV1-C3EB1640125D1F4F,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-63387147010080B4,MSV1-8ED0D00635CC5E2D,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-224A3A94A9DA9E4F,MSV1-458C2E4B1BF4F8EF,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-04F11DDBFA59EABE,MSV1-269946586B730E30,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-7146198C3FF528AB,MSV1-CD63FF88BBFFD296,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-26786BE1BA27EC34,MSV1-D801D102FE2BD6A2,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-3F97BCE8CA6EC41D,MSV1-4BE25E40F3F47120,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-D818791AF5DEAC8C,MSV1-A0357F8202614893,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-8287466B2A915E24,MSV1-359C175378F83F58,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-1725D30669C260F2,MSV1-DF364931B25BA34D,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-85DB3335D3BD5326,MSV1-0D488ADCF59F28FF,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-DCF696BE4147BC0F,MSV1-AD383B00B6AB7403,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-1A4AD836C002C853,MSV1-369837AED6CEE107,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-2B0C4222B510ECC6,MSV1-5E51D89CCBC6058F,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-ABD0E8340EC588EF,MSV1-69083FB04A5081EC,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-166C35F56E6F4B22,MSV1-01BFF52C54D65FB5,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-E817FABC72184EFB,MSV1-874BD9AF8BD6AEF1,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-FE1B96F2183B8D0B,MSV1-E325A3D104362444,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-0FAC743199076ECB,MSV1-885055C489F44F00,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-88AEE09149CC0458,MSV1-1B434A00E3CCE70E,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-170F22340B71CB53,MSV1-56918FDCE02C5EC1,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-B8BC9461996C5FB9,MSV1-762A6504DB1148ED,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-D65D3C6CBD164D8D,MSV1-0CA6F466C78D33FA,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-4A75718754A1CA72,MSV1-4DE46BF8B331B478,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-9BFB4EBA7939A5EE,MSV1-4088CDA73C3E773C,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-484B2D36A33D49FB,MSV1-E93B155293020EFC,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-22F0196D4478D434,MSV1-78DA55138D013BD9,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-4F3BC2E0E1117385,MSV1-3E9842C1A57D944C,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-0F07275E6A3A6EF8,MSV1-BD9336E1F1DBD206,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-57D8A172DD02C611,MSV1-4EC2423FB4C9D7CA,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-38C77E37FE012C85,MSV1-51545C347D58E368,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-12F93B97302B0725,MSV1-BEDDE1FD1C19A2F4,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-C32449DDD90D333D,MSV1-E74CD496FEBCF13A,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-B13743F553BD552D,MSV1-11FE83F93C12F6F2,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-8CE7B41416B2A1A1,MSV1-C3E775C5D3C0B676,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-F578E3F0DCFA0693,MSV1-EC07056BB8AC7D1F,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-9799BAAA15570F5B,MSV1-F8436B479E2F3A9A,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-853864AE323420FA,MSV1-9EA7F65FE911F1EF,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-3A6E753E8AE564FD,MSV1-50C6E265D848766B,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-7B4529943B510AF8,MSV1-DA5612BD2AC18913,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-BF71794C7B5815AE,MSV1-F9481F1825EFF8DD,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-ED87FCBFC25E05FB,MSV1-6F21A0013C38A767,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-FB2101B5817B264D,MSV1-A65FF400B72F2EC2,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-A86DF0E3B06F7B7F,MSV1-71B795CD913B902E,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-CEE8486C59C244C8,MSV1-ED3DA42B3CA153B4,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-714597BB3C1485CA,MSV1-58C36CCA1236FD32,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-D301DAA2F8E01095,MSV1-6ACE13BCADE70E82,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-2B2835B6ED515F23,MSV1-9E8F8854B248F9D6,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-7201ACE693E831A6,MSV1-8F644DD9E153B0F9,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-B8106B105D63E525,MSV1-B712BE53AB117153,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-85D4C9284CD15FDA,MSV1-EA13A76DE426ED4F,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-88CDF349CF2EC432,MSV1-A7888E18F99CA82D,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-46A1D305BD0C28B2,MSV1-01D46292A0B9FEAB,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-33218E5B96C66634,MSV1-3B997FE47B7C8880,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-636A2DB5A3FE053C,MSV1-233C0655FC734E4F,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-98AE73B303E9AAF2,MSV1-E189EEAD8EAAD2D4,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-B54BA80666E4A64F,MSV1-0168355AEC1C61E1,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-0ECCF986166DF02E,MSV1-FDFCBF4EE24AE48F,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-2FC05ECB51F93C4E,MSV1-2204838555613541,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-774F3B42747A31D6,MSV1-BA12C0D2C4E5B1E4,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-5CFB24E80F2B08E0,MSV1-47BECF34E4BD28F0,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-62311590417D180A,MSV1-3859A6E9EFA82147,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-FC3EE625494D38FD,MSV1-2FE0BB57DA4B6631,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-6D7F8CCBB34D4BB0,MSV1-E4E6E2E186550131,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-A97BF3B9F48DC7A8,MSV1-5DD992CBD7BBFDD8,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-1ACE9869C8E0B299,MSV1-0EDA66E60FAB570B,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-E85D6D4606C93873,MSV1-2B7CD806D9632C8E,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-06E424169D74ED00,MSV1-3991DFB5E7A7929C,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-35AF57D09094E187,MSV1-A6BB2404BFF80F39,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-A4C4B6A90105AF04,MSV1-FFC3390E976BB582,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-02E2B27F7DF18D47,MSV1-F8C268E617C8E835,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-35608A2EF31C0A78,MSV1-1F43CF8DDE1E1B7C,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-75E7AA2BD5B0964B,MSV1-EB58300E6987531C,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-60A36E486427A48D,MSV1-1D4F9BAFF8363740,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-132A97D87405962B,MSV1-9021E5F95F535037,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-19FD671E1238F0D6,MSV1-79E2CBE1ED107033,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-9D8232F4391BE535,MSV1-909A3AC76C1494F5,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-BA011BE3F2D99777,MSV1-737476F7E896FF28,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-E8DFEB2BF2A3B844,MSV1-B54685D1850A2EA8,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-0B1AE38A8A48B6CB,MSV1-3D5D971CB88FC828,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-8971E5598423D5CB,MSV1-5807C87BAB1A769E,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-DB3DEFD5F5F71BB0,MSV1-AFB179DA65F05514,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-8B3B62E2BDBCAB7B,MSV1-98D21DE478D84730,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-D939975363D9797D,MSV1-88510220B46D0908,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-A94B98E759480FA1,MSV1-6575706750EC8D92,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-061DD5D527E2119F,MSV1-D1633ED312E9D4B4,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-1A13560D10E3FFEB,MSV1-14FD6FC7F05E6F70,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-818C9E84FE63A994,MSV1-42EE96A1D48C6A8F,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-6D79246BF9B3E891,MSV1-EE87FF0C535052F0,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-B5A4F086EAAE2560,MSV1-9CA68396864250DD,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-434A8E5E6066CD22,MSV1-A2C8BF364AB09CA4,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-4737A1F86F365EB7,MSV1-4F68D20270D4B5A9,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-DC8939F0C9B49CC7,MSV1-27A4ADA4AC1BC397,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-5190142E268883BE,MSV1-4D29C036ADC3E9AD,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-F6C68EDB592854D2,MSV1-67406BB2B30DBA96,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-E126944980A3384A,MSV1-49468D461F2B343F,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-18B20DE23C7BE815,MSV1-B85227DB6C04C51F,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-34E29AFABB0B9467,MSV1-5EB30A091237A51D,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-B8E5C5F0CF668632,MSV1-72FD03B85AD17AE4,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-E17F9754FB31D010,MSV1-4966D7110DA4BBA2,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-AB7145DEBD0169F1,MSV1-1436688E0651411A,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-CF5083BCB88FC497,MSV1-00519F638FAFAC58,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-12C85F92ACEDFF31,MSV1-9B4A6F3E3D32B74B,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-3EE8F4978DD41934,MSV1-532906D806227615,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-DE2A37C039257FAE,MSV1-02FF6884509FF9B2,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-D0804E899A135D15,MSV1-F24AF2F29219D068,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
