recommendation_id,confidence_score,confidence_level,evidence_count,source_quality,retrieval_score,validation_status,abstention_flag
REC-8C70B22EEB2B3AF2,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-A75B6776ACFF140C,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-355CC891C43619D0,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-475C00C60D3FFA8D,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-A3937EFF35FB5D62,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-F9479EFC7B26C0EE,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-A76AEED0318D14BD,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-0A7780A1BDF858D6,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-1F124B47CA839728,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-535730883849B1D3,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-47E65F4CE1307B34,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-38B9D19A9FA732AA,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-983741CC70464997,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-1D33CC2871A6366C,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-E096F9E4723DBF6B,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-F2AF66B5D97E4C71,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-95A41DF7DC0ADC84,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-9074ACC18AA4B532,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-A24ABC4083AEA756,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-7C96F820291F7F1E,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-8A4DD2D39EBEBBC3,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-942AFEC2A06D2259,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-11C5111127D63D69,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-5209DD413E3FBE2E,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-C532780F3BF99341,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-F5F1720CB65DFC4A,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-FCDDA9FE1795EE07,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-97484E237AD6D301,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-D9D7992C0DC963FB,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-46B5A139736EB081,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-1729306F3636E590,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-2045D6E4C210F676,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-890C5A12ED4EF3B8,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-1A91BD00B07FA665,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-4C5F21DF03375FAE,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-39C2A6BC620FBB6E,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-81601381C8BE986D,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-DEC5C909DE739B97,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-481B249EB3F5CED4,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-04497FD811A225A2,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-8BF5F5832C916FB9,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-C55974788454A0B8,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-91C0D2CDAFD3D1FC,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-220E849211AD1ABE,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-9D2E23D63B56802A,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-EC9B46C64EECC534,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-8F2D84F33CE06E34,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-D5EAF4A65C279446,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-F61B075F3BDAF9D1,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-4E00C5B189B44AE1,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-63004C163171FFD1,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-7578355171BF3E3D,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-6DE281BA68FE1A7B,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-F45C61E1A2FF4AD4,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-F1FA2C417584588F,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-92BA4B763277C150,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-DEB9ABBDB9E33A94,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-8FFBEF12D2FE1F92,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-07CDB0C0D20CB8CF,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-BB4B64D646013CCF,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-9489870E2C9B66AD,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-21CB7E77433E37A2,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-808516E9328AC3C4,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-CA7F2BB3A19B174D,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-C215C5F895F823B6,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-6A0C0ED2E39C5D7A,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-950EA74E49E26F9F,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-A02B473BDA179C56,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-60A92B09A995E30C,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-C32F1A7129E79DDA,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-3C71F37469B05BB1,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-5E25E738E13F7909,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-23BFEFBAEBAB5341,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-02774B8E39E5F911,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-FD57101D203AE5E7,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-0D5331D8BF50C0C1,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-A376B12D85DC40BF,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-32EB10A3174213F0,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-39AACBF99CC1E51A,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-3C9DC8B982711382,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-49AF43BF39ED7644,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-FC43B3E36ED3B6D8,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-E9D94B2DB09B5F8C,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-E7CF68D70448BDF7,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-ADA16FDF9FAFD2E5,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-BD8013543F33BB5C,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-B6C9E325C0758E0B,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-304FFD2E8F5F6010,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-EFE18E191863B013,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-E42512D954C51DCE,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-25903C1198CF7D6D,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-D1336BFDD38F3437,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-314E53DAC0BE351C,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-4A64AE5376BC6307,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-018B9F6FA05B036E,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-1F2F0FDD880284F6,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-B46F95C094973318,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-925BBA55D51CC34F,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-6ED15933A475F5DE,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-E700AA1BD20E972E,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-00A77DBE140AC47C,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-178007E15CDAD72B,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-D416A9ABE33DBDC3,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-49C8A03F75AD7586,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-36D3E0A0FB00C81C,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-6B9BD5A279541D73,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-7CF27CBA7494F35F,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-0495FA5D3102C3CB,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-A2FF3B9F4A6EECFA,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-31ABB617ED296120,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-8A44DE7D6EDEC4E2,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-D5FBF3E714760BA2,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-93B78CABC63A6A27,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-041280F6388E1351,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-29A2FE2ED0D7C7BF,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-B69A6708A255E88E,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-EA3B52E6B89F3906,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-CB374BDF13CB39EA,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-00760534BAF43EA2,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-37ECDBDB728A2DAC,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-3FD0B52E48539C5A,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-8625334E69F03D1E,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-2E6C0294E0189F10,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-C1FECECEC58C605B,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-68E07DA69734033C,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-470DF043501D94F4,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-FA709A7DC130F8DD,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-37975F20462BDCFC,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-0EB98B859701AF42,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-07CA7A8680250D96,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-744CE24ECED66300,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-31BE4387F32ACF74,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-565961A56A3C4B0B,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-CFE13BEB02A21D25,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-39415F505D5FA3C1,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-683723FC67D2BC81,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-4C6581FD09AED5FA,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-AF1C501D219AEBC9,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-F7AC133CBDF5D4E3,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-A5F1DF73B5A11ACB,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-D210126C3D63C306,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-3E0C0D4D529AA157,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-E12CCF2BB910A1BE,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-51601A296503EF8D,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-C81F3DB1D1F84491,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-CEF19179CC9C8938,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-62EC7C0760878DB8,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-A72672059BEC43C4,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-A2773EB1AB97810D,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-4EE46DB49E1C76B9,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-352DB43F296C9023,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-06698ACDA709B6D9,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-69D2EE0FFACF4025,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-A2BDB1B8C08E2A96,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-CE93F175D527E0C8,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-16008A27668C0A09,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-CC61234DF2EB66CC,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-90457D01FC9511DE,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-7EEE9C9EF9B70D9C,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-FB2665840EFDF1FE,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
REC-6FCA21E8C6F690DB,1.0,SYNTHETIC_LABEL_ONLY,1,SOURCE_TITLE_GROUNDED,1.0,NOT_REAL_MODEL_CONFIDENCE,False
