committee_id,committee_name,source,validation_status
COMMITTEE-212F5D997CA5663F,UNVALIDATED_PART_CLUSTER::IS 10322 (Part 5/Sec 3):2026,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-CE6107B73C01D1F3,UNVALIDATED_PART_CLUSTER::IS 10322 (Part 5/Sec 4):2026,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-7BCC72DAB7319D8F,UNVALIDATED_PART_CLUSTER::IS 10322 (Part 5/Sec 5):2026,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-6D151F598053D040,UNVALIDATED_PART_CLUSTER::IS 10322 (Part 5/Sec 6):2026,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-5DAE3F0A61E22993,UNVALIDATED_PART_CLUSTER::IS 10322 (Part 5/Sec 7):2026,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-D62621C063E54F1B,UNVALIDATED_PART_CLUSTER::IS 10322 (Part 5/Sec 8):2026,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-5562C05B293BF0B7,UNVALIDATED_PART_CLUSTER::IS 10322 (Part 5/Sec 18):2026,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-02052FE5F307A815,UNVALIDATED_PART_CLUSTER::IS 19542 (Part 2):2026,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-3A24B84A20C33FE5,UNVALIDATED_PART_CLUSTER::IS 5815 (Part 6):2026,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-5307B34A89547199,UNVALIDATED_PART_CLUSTER::IS 8007 (Part 3):2026,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-0DB56611600FB46B,UNVALIDATED_PART_CLUSTER::IS 19316 (Part 2):2026,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-3832A1018D2D8179,UNVALIDATED_PART_CLUSTER::IS 2062 (Part 1):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-1069F2EF43586836,UNVALIDATED_PART_CLUSTER::Is 14661 (Part 2):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-43B54B15EA9F0228,UNVALIDATED_PART_CLUSTER::IS 6213 (Part 5):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-D438B1DBA482C501,UNVALIDATED_PART_CLUSTER::IS 6213 (Part 6):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-35B582F067EBAF4A,UNVALIDATED_PART_CLUSTER::IS 18750 (Part 8/Sec 1):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-8545BC0EE2F0009A,UNVALIDATED_PART_CLUSTER::IS 18750 (Part 8/Sec 2):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-DEF29B40ED685240,UNVALIDATED_PART_CLUSTER::IS 5746 (Part 2):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-634C7F7596A6C488,UNVALIDATED_PART_CLUSTER::IS 5746 (Part 3):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-8AC3FBDF3E51CD7A,UNVALIDATED_PART_CLUSTER::IS 5746 (Part 1):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-EB652852F4BA54A0,UNVALIDATED_PART_CLUSTER::IS 8790 (Part 1):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-79CBF50FCF280F39,UNVALIDATED_PART_CLUSTER::IS 7105 (Part 1):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-F1EBA048ABA8D592,UNVALIDATED_PART_CLUSTER::IS 7105 (Part 2):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-CE34322DA047B145,UNVALIDATED_PART_CLUSTER::IS 17900 (Part 11):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-7A5D113A28F44C29,UNVALIDATED_PART_CLUSTER::IS 1448 (Part 201):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-DD616D63A5F2AE9F,UNVALIDATED_PART_CLUSTER::IS 15930 (Part 1):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-90AA493686BD6D24,UNVALIDATED_PART_CLUSTER::IS 13334 (Part 1):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-94F6E6C620EA5C22,UNVALIDATED_PART_CLUSTER::IS 13334 (Part 2):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-44B6192C91906E41,UNVALIDATED_PART_CLUSTER::IS 6885 (Part 1):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-EDA176178DA6D103,UNVALIDATED_PART_CLUSTER::IS 16730 (Part 1):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-0B65CBC02CF67F47,UNVALIDATED_PART_CLUSTER::IS 4454 (Part 2):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-6B24EF549497EB8D,UNVALIDATED_PART_CLUSTER::IS 15086 (Part 8):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-5C2F93D631CF3B6B,UNVALIDATED_PART_CLUSTER::IS/IEC 60154 (Part 3):1982,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-4A36E2430ABD60BB,UNVALIDATED_PART_CLUSTER::IS 17520 (Part 3):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-E5AF62B92BA6DE41,UNVALIDATED_PART_CLUSTER::IS 13925 (Part 1):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-847FBD34E46ACD64,UNVALIDATED_PART_CLUSTER::IS 13925 (Part 2):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-00130EFFB3688C94,UNVALIDATED_PART_CLUSTER::IS 13925 (Part 3):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-209DAFD19B05AEB8,UNVALIDATED_PART_CLUSTER::IS 13925 (Part 4):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-620D44CB2CF41A4F,UNVALIDATED_PART_CLUSTER::IS 17900 (Part 10):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-EFB375E26681FE89,UNVALIDATED_PART_CLUSTER::IS/IEC/TS 61400 (Part 28):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-96B32AADF572A134,UNVALIDATED_PART_CLUSTER::IS 16005 (Part 1):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-E1967CAADD712A44,UNVALIDATED_PART_CLUSTER::IS 7703 (Part 3):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-EA18C77A5A65A11D,UNVALIDATED_PART_CLUSTER::IS/ISO/IEC 2382 (Part 37):2022,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-95FE5DF01912B0FA,UNVALIDATED_PART_CLUSTER::IS/IEC 62477 (Part 1):2022,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-012E151C33D9B7D6,UNVALIDATED_PART_CLUSTER::IS/IEC 62477 (Part 2):2018,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-9684854C4F14CC79,UNVALIDATED_PART_CLUSTER::IS 19327 (Part 2):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-3E45397AEC9B1130,UNVALIDATED_PART_CLUSTER::IS/IEC 60034 (Part 27/Sec 1):2017,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-BEFB1A5765C93230,UNVALIDATED_PART_CLUSTER::IS/IEC 60034 (Part 27/Sec 2):2023,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-D45EA86077B2083F,UNVALIDATED_PART_CLUSTER::IS/IEC 60034 (Part 27/Sec 3):2015,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-207F7950319B53D3,UNVALIDATED_PART_CLUSTER::IS/ISO 25639 (Part 1):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-4CBFB2334E74542E,UNVALIDATED_PART_CLUSTER::IS/IEC 60034 (Part 30/Sec 3):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-40C7D5E816040385,UNVALIDATED_PART_CLUSTER::IS/IEC 60793 (Part 1/Sec 22):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-C63074C0DC29890F,UNVALIDATED_PART_CLUSTER::IS 17900 (Part 4):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-B48409C864AF97C1,UNVALIDATED_PART_CLUSTER::IS/ISO/IEC 5259 (Part 1):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-A944DE7E336D398F,UNVALIDATED_PART_CLUSTER::IS/ISO/IEC 5259 (Part 2):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-095D9030C6D22FF5,UNVALIDATED_PART_CLUSTER::IS/ISO/IEC 5259 (Part 3):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-9B3EF7FFFDF5AAA7,UNVALIDATED_PART_CLUSTER::IS/ISO/IEC 5259 (Part 4):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-95424814AF7E39DA,UNVALIDATED_PART_CLUSTER::IS 19278 (Part 1):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-9C73FA0FE6603CD4,UNVALIDATED_PART_CLUSTER::IS 17900 (Part 7/Sec 1):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-C2A1612D73AE8978,UNVALIDATED_PART_CLUSTER::IS 5182 (Part 30):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-E8A335DDC3CCA434,UNVALIDATED_PART_CLUSTER::IS 14223 (Part 2):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-07B8C90E4AEC47F3,UNVALIDATED_PART_CLUSTER::IS 1493 (Part 1):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-816D40F09C27C12C,UNVALIDATED_PART_CLUSTER::IS 10891 (Part 2):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-10601882D37717CC,UNVALIDATED_PART_CLUSTER::IS 18651 (Part 14):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-2888E0DECC827F6D,UNVALIDATED_PART_CLUSTER::IS 19380 (Part 4):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-BBE8C4425CD09F2C,UNVALIDATED_PART_CLUSTER::IS 19380 (Part 1):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-4F45F51E2B833CC1,UNVALIDATED_PART_CLUSTER::IS 17900 (Part 7/Sec 4):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-4C5124D714DC77B0,UNVALIDATED_PART_CLUSTER::IS 17900 (Part 7/Sec 2):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-64745CFF83F23DB9,UNVALIDATED_PART_CLUSTER::IS 16180 (Part 13):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-CE4A8445E4084BD3,UNVALIDATED_PART_CLUSTER::IS 11646 (Part 1):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-EEEBB66A657012D0,UNVALIDATED_PART_CLUSTER::IS 4644 (Part 2):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-EE43AD9AE1F32E4F,UNVALIDATED_PART_CLUSTER::IS 4644 (Part 1):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-A9B1DE7B758337DB,UNVALIDATED_PART_CLUSTER::IS 17900 (Part 7/Sec 6):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-4B3D9F9481A37361,UNVALIDATED_PART_CLUSTER::IS/IEC 61400 (Part 29):2023,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-C70EAA717CE0C991,UNVALIDATED_PART_CLUSTER::IS 9873 (Part 12):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-51908791A5D89226,UNVALIDATED_PART_CLUSTER::IS 1448 (Part 119):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-5C273AD9DC25C44F,UNVALIDATED_PART_CLUSTER::IS 14635 (Part 1):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-FAF54611A559675A,UNVALIDATED_PART_CLUSTER::IS 9873 (Part 1):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-DB8F725A03CBBFC5,UNVALIDATED_PART_CLUSTER::IS 9873 (Part 2):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-2C84CFCDF27B082C,UNVALIDATED_PART_CLUSTER::IS 9873 (Part 6):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-9DB0E83D0F9ADABA,UNVALIDATED_PART_CLUSTER::IS 4644 (Part 3):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-1A49F03EB67F86D5,UNVALIDATED_PART_CLUSTER::IS 12933 (Part 2):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-C7B745E3B9C1305C,UNVALIDATED_PART_CLUSTER::IS 12933 (Part 5):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-063307D1CAA036BE,UNVALIDATED_PART_CLUSTER::IS 9471 (Part 1):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-A84610EEE415EF9A,UNVALIDATED_PART_CLUSTER::IS/ISO/IEC 27033 (Part 7):2023,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-F2E71504C2CF95F8,UNVALIDATED_PART_CLUSTER::IS/IEC 60958 (Part 4/Sec 2):2016,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-821CADD54AB61D9A,UNVALIDATED_PART_CLUSTER::IS/IEC 60958 (Part 4/Sec 4):2016,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-A7270E3CB712C79D,UNVALIDATED_PART_CLUSTER::IS/IEC 60958 (Part 3):2021,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-26234E958C1B73D3,UNVALIDATED_PART_CLUSTER::IS/IEC 61400 (Part 21/Sec 2):2023,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-A99AB6C36E76C744,UNVALIDATED_PART_CLUSTER::IS/IEC TS 61400 (Part 29):2023,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-287DDAC126EF1726,UNVALIDATED_PART_CLUSTER::IS 18888 (Part 2):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-317E3998A3F2F94D,UNVALIDATED_PART_CLUSTER::IS 19329 (Part 4):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-57FFA11C02071204,UNVALIDATED_PART_CLUSTER::IS 7587 (Part 8):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-F8FB9DCDA440E30A,UNVALIDATED_PART_CLUSTER::IS 19047 (Part 4):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-480478BF739FE1CA,UNVALIDATED_PART_CLUSTER::IS 19282 (Part 1):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-7D65691B800FB46A,UNVALIDATED_PART_CLUSTER::IS 19282 (Part 2):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-F68EB888EC395254,UNVALIDATED_PART_CLUSTER::IS/ISO/IEC 19795 (Part 1):2021,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-968B8660F95BB620,UNVALIDATED_PART_CLUSTER::IS/IEC 60269 (Part 4):2009,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-CC45648940081BD9,UNVALIDATED_PART_CLUSTER::IS 3025 (Part 85):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-0FB6142B4713DCC9,UNVALIDATED_PART_CLUSTER::IS 3025 (Part 32):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-79E05F0C1BC6E075,UNVALIDATED_PART_CLUSTER::IS 3025 (Part 48):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-32F1FE50F7D36B6A,UNVALIDATED_PART_CLUSTER::IS 17964 (Part 7):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-20D8E9B51F87908B,UNVALIDATED_PART_CLUSTER::IS/IEC 61400 (Part 12/Sec 1):2022,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-2300FF3F5CF3BFCA,UNVALIDATED_PART_CLUSTER::IS/IEC 61400 (Part 12/Sec 2):2022,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-35ED78CCA58D5223,UNVALIDATED_PART_CLUSTER::IS/IEC 61400 (Part 50/Sec 1):2022,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-DB4157FFF0EAE43C,UNVALIDATED_PART_CLUSTER::IS/IEC 61400 (Part 12):2022,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-2649C7A39B58BEC5,UNVALIDATED_PART_CLUSTER::IS 19227 (Part 1):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-35D7063EB8C9C7B3,UNVALIDATED_PART_CLUSTER::IS 18875 (Part 10101):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-6A14FBDF9E6F341F,UNVALIDATED_PART_CLUSTER::IS 18349 (Part 2):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-64711394191C2DC1,UNVALIDATED_PART_CLUSTER::IS 18349 (Part 3):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-E4F6A09C1C3C30C0,UNVALIDATED_PART_CLUSTER::IS 19333 (Part 1):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-E7027F1194E0DB65,UNVALIDATED_PART_CLUSTER::IS 19333 (Part 2):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-5F8387C40F7DA2C6,UNVALIDATED_PART_CLUSTER::IS 13450 (Part 2/Sec 67):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-1086730618009098,UNVALIDATED_PART_CLUSTER::IS 13450 (Part 2/Sec 74):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-28498F5FDDBF6665,UNVALIDATED_PART_CLUSTER::IS 13450 (Part 2/Sec 72):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-DEEE4446CFEC9BCC,UNVALIDATED_PART_CLUSTER::IS 19228 (Part 1):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-F9F9D11B8864A835,UNVALIDATED_PART_CLUSTER::IS 13450 (Part 2/Sec 55):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-9905A341DC3B9EE4,UNVALIDATED_PART_CLUSTER::IS 18881 (Part 1):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-5C7A4C4920D17897,UNVALIDATED_PART_CLUSTER::IS 19047 (Part 7):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-8E1B864449BA4BB7,UNVALIDATED_PART_CLUSTER::IS 18594 (Part 2):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-3D8E2D14FF40FAD9,UNVALIDATED_PART_CLUSTER::IS 16491 (Part 2):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-6F4A98BC0CCECFFB,UNVALIDATED_PART_CLUSTER::IS 1448 (Part 25/Sec 1):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-30922F047D14F85D,UNVALIDATED_PART_CLUSTER::IS 16605 (Part 2):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-B5ED81FCE0234BC6,UNVALIDATED_PART_CLUSTER::IS 16630 (Part 1):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-03FEF258590A87FE,UNVALIDATED_PART_CLUSTER::IS 3025 (Part 38):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-2CAD5EE2E9008C33,UNVALIDATED_PART_CLUSTER::IS 18651 (Part 28):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-718A7D5A8BF0239A,UNVALIDATED_PART_CLUSTER::IS 18651 (Part 30):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-06C85239A59E457C,UNVALIDATED_PART_CLUSTER::IS 19334 (Part 1):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-D95714D25C3D99CC,UNVALIDATED_PART_CLUSTER::IS 18651 (Part 25):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-5676137671B40110,UNVALIDATED_PART_CLUSTER::IS 18651 (Part 21):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-70B48EB6985FCBB5,UNVALIDATED_PART_CLUSTER::IS 6273 (Part 2):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-3D6414EC8FCF5BB3,UNVALIDATED_PART_CLUSTER::IS 6273 (Part 3/Sec 1):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-EDE11FA499F12525,UNVALIDATED_PART_CLUSTER::IS 9568 (Part 1):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-F79472BB60A9C54F,UNVALIDATED_PART_CLUSTER::IS 14439 (Part 4):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-AD59177B07FBA4A4,UNVALIDATED_PART_CLUSTER::IS 18006 (Part 5/Sec 1):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-A972B742FFA1EA2D,UNVALIDATED_PART_CLUSTER::IS 1447 (Part 4):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-FFBCD92D40531D78,UNVALIDATED_PART_CLUSTER::IS 3400 (Part 20):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-9EBC6EFD39BF1E18,UNVALIDATED_PART_CLUSTER::IS 4707 (Part 2):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-1058060424F0F4F2,UNVALIDATED_PART_CLUSTER::IS 4707 (Part 3):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-FDB430D47D206AB8,UNVALIDATED_PART_CLUSTER::IS 11312 (Part 1):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-4DD1DCF92E46BACF,UNVALIDATED_PART_CLUSTER::IS 302 (Part 2/Sec 40):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-13543D43FB6F5788,UNVALIDATED_PART_CLUSTER::IS 4682 (Part 9):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-453EDD3D3A6A6F04,UNVALIDATED_PART_CLUSTER::IS/ISO 10218 (Part 1):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-F14D068732130016,UNVALIDATED_PART_CLUSTER::IS 10891 (Part 1):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
